gene_id,total_peaks,disrupted_peaks,intact_peaks,fraction_disrupted,n_bqtl,mean_peak_breadth,abs_log2_ase,expression,drought_fc,annotation
Zm00001eb161120,1,1,0,1.0,1,17.0,4.278460461133001,486.3,-2.871,
Zm00001eb161130,3,0,3,0.0,0,8.0,,,,
Zm00001eb161140,2,0,2,0.0,0,3.0,2.928056687133453,1.1,-1.082,
Zm00001eb161150,1,1,0,1.0,1,25.0,,,,
Zm00001eb161160,2,1,1,0.5,1,5.5,,3.5,1.515,
Zm00001eb161170,1,1,0,1.0,1,25.0,0.1552202682665409,446.7,0.467,
Zm00001eb161190,2,0,2,0.0,0,15.0,,,,
Zm00001eb161200,1,0,1,0.0,0,25.0,0.7200984732555075,641.9,-1.106,
Zm00001eb161220,2,1,1,0.5,2,21.5,0.1498698637244077,8.0,1.882,
Zm00001eb161230,1,0,1,0.0,0,2.0,,,,
Zm00001eb161250,1,1,0,1.0,2,25.0,0.6556616996847864,92.4,1.658,
Zm00001eb161260,1,0,1,0.0,0,3.0,,,,
Zm00001eb161270,1,0,1,0.0,0,25.0,0.9800125049212404,229.8,0.507,
Zm00001eb161280,2,0,2,0.0,0,13.0,1.4548663798363088,28.2,1.729,
Zm00001eb161290,1,1,0,1.0,1,25.0,0.6941492428555938,100.2,0.473,
Zm00001eb161310,2,2,0,1.0,3,14.5,0.3204915084430966,266.3,0.729,
Zm00001eb161320,4,2,2,0.5,4,18.25,0.2290231107255111,143.7,0.598,
Zm00001eb161350,2,0,2,0.0,0,17.5,,,,
Zm00001eb161360,3,0,3,0.0,0,17.0,0.726060283767835,1029.6,0.426,
Zm00001eb161380,1,0,1,0.0,0,1.0,,,,
Zm00001eb161390,2,1,1,0.5,3,5.0,2.8359192513782303,5321.7,-2.931,
Zm00001eb161400,1,0,1,0.0,0,5.0,,,,
Zm00001eb161410,1,0,1,0.0,0,8.0,,,,
Zm00001eb161420,2,1,1,0.5,1,15.0,0.3107777591263876,562.6,0.571,
Zm00001eb161450,3,0,3,0.0,0,10.0,0.6272769525024613,14.2,0.392,
Zm00001eb161460,1,1,0,1.0,2,25.0,0.3202407061084558,202.5,-2.001,
Zm00001eb161470,2,2,0,1.0,6,20.0,0.7548468489129263,6.2,0.389,
Zm00001eb161480,3,2,1,0.6666666666666666,2,9.0,1.0337914834866362,7.3,-0.055,
Zm00001eb161490,2,0,2,0.0,0,16.5,0.1898294583175265,333.9,0.767,
Zm00001eb161500,1,1,0,1.0,2,24.0,0.5627825995006269,35.3,1.839,
Zm00001eb161510,1,1,0,1.0,1,25.0,0.2842895723083812,81.4,0.309,
Zm00001eb161520,1,1,0,1.0,2,25.0,0.7856482002957896,98.0,1.791,
Zm00001eb161530,2,1,1,0.5,2,14.0,1.094610341200719,29.6,0.551,
Zm00001eb161540,1,0,1,0.0,0,1.0,1.7301369639901552,1.1,-0.298,
Zm00001eb161550,2,1,1,0.5,2,23.5,,,,
Zm00001eb161560,1,1,0,1.0,2,25.0,1.652346943666982,48.4,5.266,
Zm00001eb161580,1,0,1,0.0,0,2.0,1.9212914223135245,94.8,0.903,
Zm00001eb161590,2,0,2,0.0,0,14.0,0.6225859533724357,85.6,1.071,
Zm00001eb161610,1,1,0,1.0,6,25.0,1.1691707204350468,61.6,-0.389,
Zm00001eb161620,1,0,1,0.0,0,1.0,0.7739760316291209,1.2,0.188,
Zm00001eb161640,2,0,2,0.0,0,17.0,0.2538123997819063,135.3,0.466,
Zm00001eb161660,2,1,1,0.5,1,13.0,0.6427488176743735,118.6,0.096,
Zm00001eb161670,2,1,1,0.5,1,21.5,0.3219280948873623,12.0,-0.678,
Zm00001eb161680,2,1,1,0.5,1,9.0,,,,
Zm00001eb161690,1,1,0,1.0,2,25.0,0.1415751432782457,289.7,0.195,
Zm00001eb161700,1,1,0,1.0,1,25.0,0.5415186637766335,129.0,-0.559,
Zm00001eb161710,1,1,0,1.0,4,25.0,0.1742299227925294,236.2,-0.967,
Zm00001eb161720,1,1,0,1.0,1,25.0,0.7416064395623182,29.8,-0.656,
Zm00001eb161730,2,0,2,0.0,0,3.5,,,,
Zm00001eb161770,1,0,1,0.0,0,25.0,0.337864758567489,1075.5,0.378,
Zm00001eb161780,3,1,2,0.3333333333333333,1,10.0,0.7208050890982429,157.7,3.824,
Zm00001eb161790,2,1,1,0.5,2,13.5,0.980708527043042,56.7,-0.68,
Zm00001eb161800,2,1,1,0.5,1,18.0,,,,
Zm00001eb161810,1,1,0,1.0,1,25.0,0.3673355982997721,623.5,0.966,
Zm00001eb161820,1,1,0,1.0,1,25.0,0.3181882267043395,71.0,0.613,
Zm00001eb161830,2,0,2,0.0,0,21.0,0.3816752516650783,65.2,0.847,
Zm00001eb161850,2,1,1,0.5,1,12.5,0.3731462486774496,104.9,0.129,
Zm00001eb161860,1,0,1,0.0,0,25.0,0.3181721681567728,62.5,-1.223,
Zm00001eb161870,2,1,1,0.5,1,14.0,0.3840574666557659,387.9,-0.433,
Zm00001eb161880,1,0,1,0.0,0,18.0,0.9777021846603694,4.4,-0.266,
Zm00001eb161890,3,0,3,0.0,0,15.666666666666666,0.7354836258224754,7.5,1.043,
Zm00001eb161900,3,0,3,0.0,0,15.666666666666666,0.2456555678787921,239.0,0.342,
Zm00001eb161910,3,0,3,0.0,0,2.0,0.7883991105900567,22.4,0.109,
Zm00001eb161920,2,1,1,0.5,3,13.0,0.5478829813782312,779.9,0.575,
Zm00001eb161950,2,1,1,0.5,2,12.5,0.2730871603049755,82.6,0.362,
Zm00001eb161970,3,2,1,0.6666666666666666,2,8.666666666666666,0.3346263753259916,359.5,-1.112,
Zm00001eb161980,1,0,1,0.0,0,23.0,0.5797715530172639,447.4,-2.714,
Zm00001eb161990,1,1,0,1.0,1,22.0,,,,
Zm00001eb162000,5,1,4,0.2,2,6.6,0.4652503477465364,109.7,0.42,
Zm00001eb162010,2,2,0,1.0,5,24.5,0.3579800440652401,275.2,-0.194,
Zm00001eb162020,1,0,1,0.0,0,25.0,0.2291240571290567,361.1,0.534,
Zm00001eb162030,1,0,1,0.0,0,18.0,0.3422144826912248,321.4,0.665,
Zm00001eb162050,2,0,2,0.0,0,2.5,,0.5,0.322,
Zm00001eb162060,2,1,1,0.5,3,21.5,0.4013627747301869,342.5,-0.252,
Zm00001eb162070,3,1,2,0.3333333333333333,1,9.0,1.146517887474964,6.9,-1.586,
Zm00001eb162090,2,1,1,0.5,4,13.0,0.2947398185229588,704.8,0.814,
Zm00001eb162110,3,0,3,0.0,0,9.0,0.6457187553412264,7.0,-0.967,
Zm00001eb162120,1,1,0,1.0,1,23.0,0.2342651233709617,212.8,-0.058,
Zm00001eb162130,1,1,0,1.0,1,25.0,0.3010657590720117,252.6,-0.086,
Zm00001eb162140,2,0,2,0.0,0,7.0,0.5558663028763623,54.0,0.934,
Zm00001eb162150,3,1,2,0.3333333333333333,2,10.333333333333334,0.8719820588062871,58.7,-0.147,
Zm00001eb162160,2,0,2,0.0,0,13.0,0.3273259066140631,284.2,0.526,
Zm00001eb162170,1,1,0,1.0,3,25.0,,0.6,-0.206,
Zm00001eb162180,1,1,0,1.0,1,25.0,0.2052118529882953,2354.5,-0.871,
Zm00001eb162210,3,2,1,0.6666666666666666,7,23.333333333333332,0.5719589612802252,6366.2,-1.001,
Zm00001eb162220,3,0,3,0.0,0,9.666666666666666,0.6964259995812918,98.0,0.272,
Zm00001eb162230,1,1,0,1.0,2,25.0,0.3190318269456593,357.6,0.84,
Zm00001eb162240,1,1,0,1.0,1,25.0,0.1466874785497098,180.2,0.16,
Zm00001eb162250,1,1,0,1.0,3,25.0,0.3897845150981102,113.2,0.999,
Zm00001eb162270,1,1,0,1.0,1,25.0,0.2074439353581207,154.5,0.428,
Zm00001eb162280,2,0,2,0.0,0,3.5,,,,
Zm00001eb162290,1,0,1,0.0,0,6.0,,0.4,0.07,
Zm00001eb162300,2,1,1,0.5,1,12.5,0.1992255706574506,188.0,0.165,
Zm00001eb162310,1,1,0,1.0,3,25.0,0.3906963838940298,301.0,-3.835,
Zm00001eb162320,2,1,1,0.5,1,15.5,,,,
Zm00001eb162330,1,1,0,1.0,1,25.0,0.2653683107521515,591.9,0.471,
Zm00001eb162340,2,1,1,0.5,1,24.5,,,,
Zm00001eb162350,1,1,0,1.0,1,24.0,,,,
Zm00001eb162360,4,0,4,0.0,0,2.25,1.1090621290130949,27.7,2.35,
Zm00001eb162370,2,0,2,0.0,0,13.5,0.1651646813167159,757.2,0.652,
Zm00001eb162380,2,1,1,0.5,2,13.0,0.1428324238855038,110.0,0.626,
Zm00001eb162390,1,1,0,1.0,4,25.0,,1.7,0.411,
Zm00001eb162400,2,1,1,0.5,1,13.0,0.2443528849854591,1203.4,-0.314,
Zm00001eb162410,1,1,0,1.0,1,25.0,0.2529943827214799,429.0,0.4,
Zm00001eb162420,3,1,2,0.3333333333333333,2,8.666666666666666,0.2406253219217239,43.9,0.933,
Zm00001eb162430,4,1,3,0.25,1,15.75,1.168985004957353,2645.8,1.246,
Zm00001eb162450,1,0,1,0.0,0,6.0,,,,
Zm00001eb162470,2,1,1,0.5,1,24.0,5.640192072047812,0.7,-0.29,
Zm00001eb162480,3,0,3,0.0,0,8.333333333333334,1.0173160040670877,2.1,-1.198,
Zm00001eb162520,2,2,0,1.0,2,17.5,,,,
Zm00001eb162530,1,1,0,1.0,1,25.0,0.2443663199803503,3195.9,-0.138,
Zm00001eb162550,2,2,0,1.0,6,16.0,0.3688214845729,223.7,0.462,
Zm00001eb162560,5,1,4,0.2,2,6.6,0.6025941520224444,1107.8,0.537,
Zm00001eb162570,1,1,0,1.0,3,25.0,0.745975472609949,1179.8,2.771,
Zm00001eb162580,1,0,1,0.0,0,8.0,,,,
Zm00001eb162590,3,1,2,0.3333333333333333,1,1.0,,1.4,0.951,
Zm00001eb162610,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb162620,4,3,1,0.75,7,17.0,0.4012435452479415,13739.0,0.76,
Zm00001eb162630,3,2,1,0.6666666666666666,6,19.333333333333332,1.5232562958044655,40.4,-0.908,
Zm00001eb162640,2,0,2,0.0,0,8.0,,,,
Zm00001eb162650,1,0,1,0.0,0,21.0,0.897926517592812,72.2,0.549,
Zm00001eb162660,1,1,0,1.0,1,14.0,,,,
Zm00001eb162670,1,1,0,1.0,1,3.0,0.4435926380762885,20.4,1.077,
Zm00001eb162680,1,0,1,0.0,0,6.0,1.4047499598475677,1.6,-0.743,
Zm00001eb162700,2,1,1,0.5,1,13.0,0.4223608872610443,7.3,2.817,
Zm00001eb162710,3,2,1,0.6666666666666666,4,17.0,0.8074817841062082,108.0,-0.105,
Zm00001eb162720,1,1,0,1.0,2,25.0,0.9797519239231638,110.4,0.517,
Zm00001eb162730,1,1,0,1.0,1,10.0,,,,
Zm00001eb162740,1,1,0,1.0,1,25.0,0.5498160408299965,51.0,2.101,
Zm00001eb162750,1,1,0,1.0,1,25.0,,,,
Zm00001eb162760,2,0,2,0.0,0,19.0,0.5547942107215162,35.6,0.893,
Zm00001eb162770,2,2,0,1.0,2,21.5,5.865378266231502,1.8,0.136,
Zm00001eb162780,2,0,2,0.0,0,19.0,0.227316665330649,354.7,0.279,
Zm00001eb162790,2,1,1,0.5,1,11.5,0.2483743865194224,248.5,0.553,
Zm00001eb162800,1,1,0,1.0,3,25.0,0.4436201915444461,291.6,0.242,
Zm00001eb162810,2,0,2,0.0,0,13.0,0.9077887213162356,299.7,-0.004,
Zm00001eb162820,1,0,1,0.0,0,24.0,0.3716782861641787,140.3,0.609,
Zm00001eb162830,2,2,0,1.0,9,25.0,0.3308889668617119,907.9,1.555,
Zm00001eb162880,2,1,1,0.5,1,7.5,0.8533567415965667,8.6,0.59,
Zm00001eb162890,2,0,2,0.0,0,13.0,1.2931270068245369,35.8,-0.015,
Zm00001eb162910,1,1,0,1.0,1,24.0,0.3333487466243974,238.9,0.325,
Zm00001eb162920,1,1,0,1.0,1,25.0,0.0227200765000835,32.5,1.032,
Zm00001eb162930,1,1,0,1.0,2,25.0,0.8318728390032848,732.2,0.984,
Zm00001eb162950,1,1,0,1.0,1,25.0,0.7891680192379751,76.8,-0.051,
Zm00001eb162960,2,1,1,0.5,1,20.0,0.8796655131190176,1.2,-0.282,
Zm00001eb162970,2,2,0,1.0,5,25.0,,,,
Zm00001eb162990,3,0,3,0.0,0,7.333333333333333,0.5523632763559113,3.2,0.991,
Zm00001eb163000,1,0,1,0.0,0,1.0,0.3525988116361741,58.0,-0.4,
Zm00001eb163010,1,0,1,0.0,0,4.0,,,,
Zm00001eb163020,1,0,1,0.0,0,19.0,0.6743120755792962,22.3,1.126,
Zm00001eb163030,3,0,3,0.0,0,8.333333333333334,,0.6,0.152,
Zm00001eb163040,2,1,1,0.5,1,6.5,,0.8,0.415,
Zm00001eb163050,1,1,0,1.0,3,25.0,0.9145810539867948,37.5,-0.087,
Zm00001eb163060,2,0,2,0.0,0,10.0,,0.5,0.322,
Zm00001eb163070,4,1,3,0.25,2,9.0,0.3139681223846778,322.8,0.338,
Zm00001eb163080,1,0,1,0.0,0,3.0,0.8759025285962344,20.0,1.636,
Zm00001eb163090,1,0,1,0.0,0,25.0,1.9350834579327916,2.1,-1.443,
Zm00001eb163100,1,1,0,1.0,2,25.0,0.5335268092340167,192.6,0.505,
Zm00001eb163110,4,0,4,0.0,0,9.0,,0.5,0.322,
Zm00001eb163120,1,1,0,1.0,1,25.0,0.1913952723945501,4863.5,-0.098,
Zm00001eb163130,2,0,2,0.0,0,13.0,0.1921242043110949,103.9,0.349,
Zm00001eb163140,1,1,0,1.0,2,25.0,0.1999695467778414,198.2,-0.099,
Zm00001eb163150,4,1,3,0.25,1,6.75,0.1883502143292968,250.3,-0.174,
Zm00001eb163160,1,1,0,1.0,1,25.0,0.4117049549572853,115.9,0.428,
Zm00001eb163180,1,1,0,1.0,5,25.0,6.276609016672246,2.9,-0.563,
Zm00001eb163190,1,1,0,1.0,3,25.0,0.5552987191645034,2404.8,-0.371,
Zm00001eb163200,2,0,2,0.0,0,18.0,0.8796475401719566,3.9,-1.038,
Zm00001eb163210,2,1,1,0.5,1,13.0,0.3535392998037301,1522.3,-0.368,
Zm00001eb163220,2,1,1,0.5,1,18.5,0.4574693253115443,4.1,0.218,
Zm00001eb163240,4,0,4,0.0,0,9.5,1.013547328165782,2.0,0.496,
Zm00001eb163250,4,1,3,0.25,1,6.5,0.3783608549726183,1419.1,1.235,
Zm00001eb163260,3,2,1,0.6666666666666666,5,17.0,0.3259238706645371,205.9,0.478,
Zm00001eb163270,1,0,1,0.0,0,25.0,1.5460890504667184,49.8,-1.056,
Zm00001eb163280,4,3,1,0.75,4,12.0,0.389309882339678,23.9,0.166,
Zm00001eb163290,1,0,1,0.0,0,3.0,1.2913952525794017,3.5,-0.164,
Zm00001eb163300,4,1,3,0.25,3,7.5,0.4977380811512528,46.6,0.434,
Zm00001eb163310,3,3,0,1.0,5,18.333333333333332,0.6483457614363746,114.9,1.129,
Zm00001eb163320,2,1,1,0.5,1,14.5,0.7135967336035153,4.7,0.123,
Zm00001eb163330,4,2,2,0.5,4,8.5,0.2687408189249425,267.8,0.984,
Zm00001eb163340,1,1,0,1.0,4,24.0,,1.0,-0.405,
Zm00001eb163350,2,1,1,0.5,1,12.5,1.551101184653911,59.9,0.621,
Zm00001eb163360,2,0,2,0.0,0,2.0,,,,
Zm00001eb163370,3,2,1,0.6666666666666666,4,13.666666666666666,0.6146918403957786,59.5,0.205,
Zm00001eb163380,2,0,2,0.0,0,7.0,0.3923174227787603,11.5,1.559,
Zm00001eb163390,2,0,2,0.0,0,5.0,1.2630344058337937,,,
Zm00001eb163400,2,1,1,0.5,1,24.0,0.7328180681448465,33.2,0.414,
Zm00001eb163440,1,1,0,1.0,3,25.0,2.804776766510467,300.1,-1.068,
Zm00001eb163450,1,1,0,1.0,10,25.0,,,,
Zm00001eb163460,2,2,0,1.0,12,24.5,1.694937623879041,7.6,-2.157,
Zm00001eb163470,1,1,0,1.0,1,25.0,0.8463351977272489,81.1,0.835,
Zm00001eb163480,1,1,0,1.0,2,25.0,1.2079883680332504,87.5,-0.637,
Zm00001eb163500,3,0,3,0.0,0,6.0,0.40137728276431,79.1,0.032,
Zm00001eb163510,3,1,2,0.3333333333333333,4,10.0,1.453265528617764,143.2,2.117,
Zm00001eb163520,1,1,0,1.0,4,25.0,0.225563413606212,816.6,1.765,
Zm00001eb163530,1,1,0,1.0,1,20.0,0.6067155664261936,309.7,0.743,
Zm00001eb163540,2,1,1,0.5,2,13.0,0.576686503916906,233.8,0.629,
Zm00001eb163550,2,1,1,0.5,2,13.0,0.2537229993511563,39.8,0.29,
Zm00001eb163560,2,2,0,1.0,3,24.5,,,,
Zm00001eb163570,1,0,1,0.0,0,25.0,0.1417716747674311,482.9,0.642,
Zm00001eb163580,1,0,1,0.0,0,5.0,1.0791207968815253,5.1,0.82,
Zm00001eb163590,3,1,2,0.3333333333333333,1,4.333333333333333,,,,
Zm00001eb163600,3,1,2,0.3333333333333333,1,4.333333333333333,1.2495161609669905,18.4,-0.61,
Zm00001eb163630,2,1,1,0.5,1,9.0,0.6148145882629276,222.2,0.557,
Zm00001eb163640,3,0,3,0.0,0,9.333333333333334,0.6299269693382462,50.6,0.184,
Zm00001eb163650,3,0,3,0.0,0,6.333333333333333,,,,
Zm00001eb163660,2,0,2,0.0,0,3.0,,,,
Zm00001eb163670,3,0,3,0.0,0,4.0,,,,
Zm00001eb163680,4,1,3,0.25,3,13.25,1.235333720556347,7.7,-0.321,
Zm00001eb163690,1,1,0,1.0,1,25.0,0.5433884414360654,110.7,0.992,
Zm00001eb163700,4,2,2,0.5,2,11.0,0.0928225513249045,1449.3,0.864,
Zm00001eb163710,2,1,1,0.5,3,13.5,0.2472209939211752,771.7,0.275,
Zm00001eb163720,2,2,0,1.0,7,25.0,0.5589513755439113,3581.0,-1.355,
Zm00001eb163730,3,3,0,1.0,5,25.0,1.1328182158721731,268.2,-1.497,
Zm00001eb163740,1,0,1,0.0,0,7.0,,,,
Zm00001eb163750,4,0,4,0.0,0,6.75,0.9625878597979468,36.9,1.122,
Zm00001eb163760,1,0,1,0.0,0,10.0,0.3988019286670684,74.4,-0.72,
Zm00001eb163780,1,0,1,0.0,0,23.0,0.6432129808860126,283.6,-0.479,
Zm00001eb163790,2,1,1,0.5,2,15.0,0.6996253885273619,2.2,0.227,
Zm00001eb163800,2,1,1,0.5,1,13.0,0.5382995800750509,317.9,-0.638,
Zm00001eb163810,2,0,2,0.0,0,13.0,0.33313434285775,107.1,-0.091,
Zm00001eb163820,2,0,2,0.0,0,2.0,,,,
Zm00001eb163830,1,0,1,0.0,0,9.0,0.978169582400612,41.9,-1.554,
Zm00001eb163840,1,1,0,1.0,2,25.0,1.2082427212019924,16.1,-0.486,
Zm00001eb163850,3,0,3,0.0,0,13.666666666666666,3.1420406898843156,2.1,-1.129,
Zm00001eb163860,1,1,0,1.0,1,18.0,0.6621126450425058,105.4,-1.808,
Zm00001eb163880,1,1,0,1.0,1,25.0,0.6758762403104377,8232.5,1.22,
Zm00001eb163890,3,2,1,0.6666666666666666,5,15.333333333333334,0.6234366485357918,23.2,1.392,
Zm00001eb163900,2,0,2,0.0,0,7.0,6.45629138163644,44.8,2.152,
Zm00001eb163910,1,0,1,0.0,0,24.0,0.3359062990337971,15837.3,2.124,
Zm00001eb163920,3,1,2,0.3333333333333333,3,12.666666666666666,0.7900041851881133,25.8,1.601,
Zm00001eb163930,2,0,2,0.0,0,11.5,0.6305412666974631,21.1,0.865,
Zm00001eb163940,3,0,3,0.0,0,7.333333333333333,1.899494298069965,1.2,-1.139,
Zm00001eb163950,1,1,0,1.0,1,25.0,0.6369286751333485,45.5,-0.147,
Zm00001eb163960,1,0,1,0.0,0,25.0,0.1150168091332791,330.6,0.345,
Zm00001eb163970,1,1,0,1.0,1,25.0,0.3578082487118775,156.9,0.47,
Zm00001eb163980,1,1,0,1.0,2,25.0,0.4880295383367427,1002.3,0.658,
Zm00001eb163990,1,0,1,0.0,0,24.0,0.6991990481413566,6.5,1.622,
Zm00001eb164010,4,0,4,0.0,0,13.0,0.1775333036587402,73.9,0.331,
Zm00001eb164020,3,1,2,0.3333333333333333,1,9.666666666666666,0.3987132122462665,127.1,0.73,
Zm00001eb164030,1,1,0,1.0,3,25.0,0.2242561029633571,649.5,0.532,
Zm00001eb164040,2,1,1,0.5,2,13.0,0.7196677443468059,2.6,-0.159,
Zm00001eb164050,2,2,0,1.0,5,25.0,0.8414877147146258,4.8,-0.014,
Zm00001eb164060,2,2,0,1.0,5,25.0,,,,
Zm00001eb164070,2,1,1,0.5,3,17.0,1.1519608505187422,8.0,0.268,
Zm00001eb164080,1,0,1,0.0,0,12.0,0.6425407409168928,5.7,1.133,
Zm00001eb164090,3,0,3,0.0,0,16.333333333333332,,,,
Zm00001eb164120,1,0,1,0.0,0,2.0,0.4239984532774749,7.7,0.278,
Zm00001eb164130,1,0,1,0.0,0,25.0,0.6179991520524073,26.2,-0.345,
Zm00001eb164140,1,0,1,0.0,0,1.0,,,,
Zm00001eb164150,2,1,1,0.5,1,13.0,0.7460149693408772,10.1,0.268,
Zm00001eb164170,1,1,0,1.0,1,25.0,0.0838546754011495,578.4,1.55,
Zm00001eb164210,1,1,0,1.0,1,24.0,0.4945272974499479,6.0,0.664,
Zm00001eb164230,1,1,0,1.0,1,16.0,0.524202903559439,79.1,1.088,
Zm00001eb164240,2,0,2,0.0,0,2.0,1.1260347869133185,7.1,0.311,
Zm00001eb164250,1,0,1,0.0,0,6.0,2.641343288071425,37.0,1.153,
Zm00001eb164270,1,0,1,0.0,0,21.0,,,,
Zm00001eb164300,1,1,0,1.0,2,25.0,0.4518384260111742,104.7,0.656,
Zm00001eb164310,1,0,1,0.0,0,23.0,0.1799935284669837,275.6,0.295,
Zm00001eb164320,3,1,2,0.3333333333333333,2,9.666666666666666,,,,
Zm00001eb164330,1,0,1,0.0,0,25.0,0.4350297906624178,192.1,0.48,
Zm00001eb164340,1,0,1,0.0,0,7.0,,,,
Zm00001eb164350,1,1,0,1.0,2,25.0,0.7817244231885351,4.3,0.603,
Zm00001eb164360,2,0,2,0.0,0,9.0,,,,
Zm00001eb164380,1,1,0,1.0,3,25.0,1.2851855921534283,652.7,1.956,
Zm00001eb164390,1,0,1,0.0,0,25.0,0.1400933857971979,17583.3,-1.318,
Zm00001eb164400,1,0,1,0.0,0,10.0,,,,
Zm00001eb164410,3,0,3,0.0,0,10.666666666666666,0.754344801944598,0.6,-0.345,
Zm00001eb164420,2,0,2,0.0,0,1.0,,,,
Zm00001eb164450,2,0,2,0.0,0,2.5,,,,
Zm00001eb164460,1,1,0,1.0,1,25.0,0.9037079715817636,53.5,-0.165,
Zm00001eb164470,2,2,0,1.0,3,19.5,,,,
Zm00001eb164480,1,1,0,1.0,1,10.0,,,,
Zm00001eb164490,3,2,1,0.6666666666666666,2,13.333333333333334,1.4644557641775742,7.7,-0.287,
Zm00001eb164500,4,1,3,0.25,1,7.75,1.01845287359932,42.0,0.444,
Zm00001eb164530,1,1,0,1.0,1,25.0,0.4147010965523791,309.0,0.69,
Zm00001eb164560,1,1,0,1.0,8,25.0,3.0196186931187348,561.3,0.415,
Zm00001eb164570,1,1,0,1.0,4,25.0,0.904486741304176,113.7,-0.059,
Zm00001eb164580,1,1,0,1.0,1,25.0,0.7225453254377757,18.6,-0.895,
Zm00001eb164590,1,1,0,1.0,2,25.0,0.1463189513871853,570.1,0.314,
Zm00001eb164600,1,0,1,0.0,0,19.0,,,,
Zm00001eb164610,1,1,0,1.0,7,25.0,0.5739801180597437,80099.1,1.064,
Zm00001eb164620,1,1,0,1.0,4,15.0,1.2772439362063512,1875.6,-0.16,
Zm00001eb164640,1,0,1,0.0,0,25.0,1.3228276532027246,46.6,0.768,
Zm00001eb164650,4,1,3,0.25,1,13.25,0.4520435028067,94.5,0.302,
Zm00001eb164660,1,1,0,1.0,2,25.0,0.2505686274747924,373.3,1.063,
Zm00001eb164670,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb164680,2,0,2,0.0,0,1.5,,,,
Zm00001eb164690,1,0,1,0.0,0,1.0,,,,
Zm00001eb164700,2,0,2,0.0,0,3.0,,,,
Zm00001eb164710,2,0,2,0.0,0,7.0,,,,
Zm00001eb164720,2,1,1,0.5,3,12.0,0.5288499131926213,742.3,1.361,
Zm00001eb164730,1,0,1,0.0,0,1.0,,,,
Zm00001eb164740,2,0,2,0.0,0,7.5,0.3534185783546332,265.5,-0.081,
Zm00001eb164750,2,1,1,0.5,1,14.0,2.698574456477604,99.6,-1.099,
Zm00001eb164760,3,0,3,0.0,0,1.6666666666666667,,,,
Zm00001eb164770,3,1,2,0.3333333333333333,3,11.666666666666666,,,,
Zm00001eb164780,3,2,1,0.6666666666666666,7,14.333333333333334,0.8046056848057092,1392.5,0.97,
Zm00001eb164790,3,2,1,0.6666666666666666,7,14.0,0.6717534621993829,275.3,0.086,
Zm00001eb164810,1,0,1,0.0,0,4.0,,,,
Zm00001eb164820,5,0,5,0.0,0,6.8,0.1612368734511417,674.3,0.409,
Zm00001eb164840,4,0,4,0.0,0,3.5,,,,
Zm00001eb164850,4,0,4,0.0,0,4.25,,,,
Zm00001eb164860,2,2,0,1.0,6,25.0,0.8828166982878982,4983.2,-0.543,
Zm00001eb164890,2,0,2,0.0,0,9.0,,,,
Zm00001eb164930,3,1,2,0.3333333333333333,2,16.333333333333332,,,,
Zm00001eb164940,3,0,3,0.0,0,17.666666666666668,3.872853076041269,604.5,0.247,
Zm00001eb164950,3,0,3,0.0,0,1.3333333333333333,,,,
Zm00001eb164960,1,0,1,0.0,0,2.0,1.0582200671602824,24.4,-1.58,
Zm00001eb164970,2,0,2,0.0,0,2.5,,,,
Zm00001eb164990,2,0,2,0.0,0,2.5,,,,
Zm00001eb165000,1,1,0,1.0,2,25.0,0.8310126891506905,139.1,0.841,
Zm00001eb165010,3,1,2,0.3333333333333333,2,10.666666666666666,,,,
Zm00001eb165030,3,0,3,0.0,0,4.0,,1.7,-0.548,
Zm00001eb165060,2,1,1,0.5,1,14.0,0.2580126946705244,543.9,0.659,
Zm00001eb165070,1,0,1,0.0,0,10.0,,,,
Zm00001eb165080,1,0,1,0.0,0,1.0,,,,
Zm00001eb165090,3,0,3,0.0,0,2.3333333333333335,,,,
Zm00001eb165100,2,0,2,0.0,0,3.0,,,,
Zm00001eb165130,3,0,3,0.0,0,3.3333333333333335,,,,
Zm00001eb165140,3,0,3,0.0,0,2.6666666666666665,,,,
Zm00001eb165160,1,0,1,0.0,0,2.0,,,,
Zm00001eb165180,1,0,1,0.0,0,11.0,0.707518749639422,1.1,0.548,
Zm00001eb165190,1,1,0,1.0,2,25.0,1.5195125784910313,15.0,-0.332,
Zm00001eb165200,1,1,0,1.0,2,25.0,0.7400773873045617,115.3,0.39,
Zm00001eb165210,1,1,0,1.0,1,25.0,0.6257879439392913,92.7,0.839,
Zm00001eb165230,1,0,1,0.0,0,10.0,2.2451484648821056,238.1,-0.422,
Zm00001eb165240,1,1,0,1.0,3,25.0,,,,
Zm00001eb165250,2,2,0,1.0,5,25.0,0.6084816302715419,5.3,1.09,
Zm00001eb165260,2,2,0,1.0,4,25.0,0.5542137441027435,4.1,0.639,
Zm00001eb165270,2,2,0,1.0,4,25.0,0.7075187496394219,2.9,1.646,
Zm00001eb165280,2,0,2,0.0,0,3.0,0.7537446633682604,3.2,-0.016,
Zm00001eb165300,3,0,3,0.0,0,2.6666666666666665,2.311918128607134,5.6,-1.443,
Zm00001eb165310,2,1,1,0.5,1,13.0,0.5472729814746284,1620.7,-0.178,
Zm00001eb165320,2,0,2,0.0,0,1.0,,,,
